Lineup,Start Time,End Time,Plus/Minus,Total Time,Half,Total Time (Minutes),Plus/Minus Per Minute,Plus/Minus Per 25 Minutes,Game
"('JOHNSTON,RAHMIA', 'LEWIS,JADE', 'GORSKI,JENNY', 'TURCO,MARY', 'GUERRIER,PHONIA')",09:34,05:38,8,03:56,1st Half,3.9333333333333336,2.03,50.75,Gordon
"('JOHNSTON,RAHMIA', 'LEWIS,JADE', 'GORSKI,JENNY', 'LEBEL,KELLY', 'GUERRIER,PHONIA')",05:38,04:08,-13,01:30,1st Half,1.5,-8.67,-216.75,Gordon
"('JOHNSTON,RAHMIA', 'ANDRADE,SOPHIA', 'GUERRIER,PHONIA', 'GRAHAM,PIPER', 'BARRON,SHEA')",04:08,01:44,-3,02:24,1st Half,2.4,-1.25,-31.25,Gordon
"('JOHNSTON,RAHMIA', 'PACHECO,MIA', 'ANDRADE,SOPHIA', 'GUERRIER,PHONIA', 'GRAHAM,PIPER')",01:44,01:00,-2,00:44,1st Half,0.7333333333333333,-2.73,-68.25,Gordon
"('JOHNSTON,RAHMIA', 'PACHECO,MIA', 'LEBEL,KELLY', 'ANDRADE,SOPHIA', 'GUERRIER,PHONIA')",01:00,06:11,-3,05:11,2nd Half,5.183333333333334,-0.58,-14.5,Gordon
"('PACHECO,MIA', 'BARRON,SHEA', 'LEBEL,KELLY', 'ANDRADE,SOPHIA', 'GUERRIER,PHONIA')",06:11,01:48,-14,04:23,2nd Half,4.383333333333334,-3.19,-79.75,Gordon
"('PACHECO,MIA', 'LEWIS,JADE', 'TURCO,MARY', 'MILDNER,STEPHANIE', 'GUERRIER,PHONIA')",01:48,00:08,-3,01:40,2nd Half,1.6666666666666665,-1.8,-45.0,Gordon
